"Date","Time","Course","Horse","EvP","E--B","BrP","B--M","MoP","E--M","NRs","Odds","E--SP","Finishing Position","UR1_Rank","Jockey","Trainer","dyLTO","UR1","DSLR","OR","dyHA","dyMR","dyAVG(X)","dyHC","dyMR(X)","dy2HA","dyAVG","TissueRating","PFR","TIS+PFR","Pace","Time","Distance","Race Type","Class","ClassNumber","DistanceInYards","JockeyClaim","Prize","Race","Fin Pos","UR2","UR3","UR4","Pounds","Form","Won Since","Plc Since","Runs Since","SR Since","Plc SR Since","P/L Since","Won Before","Plc Before","Runs Before","SR Before","Plc SR Before","Finished Races SR","P/L Before","VDW","Class LTO","New Class LTO","Value LTO","Pounds LTO","Distance LTO","Distance in Yards LTO","BSP_(Decimal)_LTO","SP_(Decimal)_LTO","PaceForm","Pace %","Draw","Age","Weight","History","#","Rating","Classifications","Course Characteristics","Qual","Tissue Odds","Tissue Numerical Odds","Min Age","Max Age","Hcap Limit","Runners","Orig_Runners","Main","Main Stats","Stats","Trn Stats","Jky Stats","TrnJky Stats","Hrs Stats","DSLR(F)","DSLR(J)","Colour","Sex","Dam","Sire","Equip","Pen","Draw IV","FWins","FRuns","fPRB","fPRB^2","50% Low SR","70% Low SR","PvSTot","PvSTotL3","50% High SR","12 Tick Higher SR","BSP","IR_Lowest","%DiffLOW","IR_Highest","Replay","%DiffHIGH","Sex","t7PRB","t14PRB","t28PRB","t56PRB","UR5","UR6","Numerical Odds","POSAFTUPG","CHGPOS","LTO_POSAFTUPG","LTO_CHGPOS"
"31/08/2026","19:25","Roscommon","Royal Saxo","29.00","-28.57","21.00","25.00","26.00","-10.71","NO","","0.00","","11","Robbie Colgan","A J Martin","63","38","30","78","63","39","46","D","47","47","42","7","3","10","0","31/08/2026 19:25","1m 4f 17y","Turf","D","4","2657","0","9000.00","Oran Handicap (Class D) (0-85)","","","","0.00","138","9957","0","0","0","0.00","0.00","0.00","0","0","4","0.00","0.00","0.00","-4.00","0.00","D","4","10800.00","139","1m 3f 180y","2600","50.19","15.00","HHHH","0.00","7","6","9.12","","6","0","Hcap","Right - Stiff","3yo+,85","66/1","66.00","3","","85","19","19","23","40","17","30","30","43","-86","30","","b","g","Melija","Pedro The Great","t1","0","1.21","0","4","27.50","15.25","75.00","50.00","2","1","0.00","0.00","1.00","0.00","0.00","0.00","NO","0.00","Male","87.78","68.43","63.20","52.53","0.00","0.00","0.00","","","",""
"31/08/2026","19:25","Roscommon","Youcansaythatagain","9.50","-11.76","8.50","6.67","9.00","-5.88","NO","","0.00","","6","W J Lee","Andrew Oliver","70","67","15","82","70","69","65","D","69","69","65","28","26","54","4","31/08/2026 19:25","1m 4f 17y","Turf","D","4","2657","0","9000.00","Oran Handicap (Class D) (0-85)","","","","0.00","133","715","0","0","0","0.00","0.00","0.00","1","0","3","33.33","0.00","0.00","-0.75","72.00","D","4","12600.00","136","1m 2f","2200","10.50","7.00","HPP","8.00","1","3","9.7","","11","0","Hcap","Right - Stiff","3yo+,85","16/1","16.00","3","","85","19","19","271","541","270","48","93","76","53","15","","b","c","Daring Diva","Ghaiyyath","","0","1.21","1","3","67.88","52.17","33.33","33.33","-1","-1","0.00","0.00","1.00","0.00","0.00","0.00","NO","0.00","Male","53.47","52.68","49.30","45.84","0.00","0.00","0.00","","","",""
"31/08/2026","18:55","Roscommon","Gentle Soda","51.00","0.00","51.00","0.00","51.00","0.00","NO","","0.00","","18","Reserve 2","E McNamara","43","6","13","0","43","43","43","E","43","","43","13","7","20","0","31/08/2026 18:55","1m 4f 17y","Turf","E","5","2657","0","7200.00","Racing Here Again On September 28th Maiden (Class E)","","","","0.00","129","0","0","0","0","0.00","0.00","0.00","0","0","1","0.00","0.00","0.00","-1.00","0.00","E","5","7200.00","129","7f 111y","1651","1000.00","151.00","H","0.00","16","3","9.3","","18","0","Mdn","Right - Stiff","3yo+","22/1","22.00","3","","","19","19","211","406","195","52","31","62","50","13","","b","f","Karakama","Churchill","","0","0.00","0","1","21.43","4.59","0.00","0.00","-1","-1","0.00","0.00","1.00","0.00","0.00","0.00","NO","0.00","Female","0.00","38.13","38.04","38.99","0.00","0.00","0.00","","","",""
"31/08/2026","19:25","Roscommon","Adel","15.00","14.29","17.00","12.50","19.00","28.57","NO","","0.00","","16","J A Powell","M D O'Callaghan","37","26","62","76","65","45","49","E","45","60","47","29","23","52","6","31/08/2026 19:25","1m 4f 17y","Turf","D","4","2657","0","9000.00","Oran Handicap (Class D) (0-85)","","","","0.00","127","667-8710","0","0","0","0.00","0.00","0.00","1","0","7","14.29","0.00","0.00","5.00","72.00","D","4","9000.00","136","1m 2f 63y","2263","6.43","5.50","HPH-HPPP","12.00","19","3","9.1","CD","14","0","Hcap","Right - Stiff","3yo+,85","14/1","14.00","3","","85","19","19","153","385","232","67","39","65","61","62","","b","g","Achinora","Alson","","0","0.00","1","7","35.12","20.96","28.57","28.57","1","1","0.00","0.00","1.00","0.00","0.00","0.00","NO","0.00","Male","53.30","60.20","59.86","58.83","0.00","0.00","0.00","","","",""
"31/08/2026","19:25","Roscommon","Ryefield Dasher","11.00","0.00","11.00","10.00","12.00","10.00","NO","","0.00","","5","Chris Hayes","Thomas Gibney","54","76","35","70","66","52","56","B","54","55","54","9","3","12","2","31/08/2026 19:25","1m 4f 17y","Turf","D","4","2657","0","9000.00","Oran Handicap (Class D) (0-85)","","","","0.00","121","045-605","0","0","0","0.00","0.00","0.00","0","0","6","0.00","0.00","0.00","-6.00","0.00","C","3","12000.00","117","1m 4f 84y","2724","22.00","17.00","HHP-HHP","4.00","12","3","8.9","","16","0","Hcap","Right - Stiff","3yo+,85","50/1","50.00","3","","85","19","19","18","153","135","37","71","47","-20","35","","b","g","Malinka","Time Test","","0","0.87","0","6","50.06","32.98","33.33","0.00","6","3","0.00","0.00","1.00","0.00","0.00","0.00","NO","0.00","Male","66.37","55.33","54.49","48.74","0.00","0.00","0.00","","","",""
"31/08/2026","19:25","Roscommon","Lord Aus","12.00","0.00","12.00","-9.09","11.00","-9.09","NO","","0.00","","2","Ben Coen","J P Murtagh","56","99","39","75","75","57","64","E","63","63","60","35","45","80","6","31/08/2026 19:25","1m 4f 17y","Turf","D","4","2657","0","9000.00","Oran Handicap (Class D) (0-85)","","","","0.00","126","805313","0","0","0","0.00","0.00","0.00","1","1","6","16.67","16.67","0.00","-3.13","72.00","E","5","15000.00","125","1m 5f","2860","3.23","2.88","HHHHPL","12.00","16","3","9.0","D  BF","15","0","Hcap","Right - Stiff","3yo+,85","12/1","12.00","3","","85","19","19","246","509","263","67","72","72","52","39","","b","g","Dolce Strega","Australia","","0","0.00","1","6","50.74","34.76","16.67","16.67","2","1","0.00","100.00","1.00","0.00","0.00","0.00","NO","0.00","Male","55.25","47.16","48.40","48.76","0.00","0.00","0.00","","","",""
"31/08/2026","19:25","Roscommon","Stellar Moment","8.50","-6.67","8.00","-7.14","7.50","-13.33","NO","","0.00","","10","R M Mulligan","John O'Donoghue","66","60","31","78","66","58","60","E","61","61","54","29","52","81","4","31/08/2026 19:25","1m 4f 17y","Turf","D","4","2657","5","9000.00","Oran Handicap (Class D) (0-85)","","","","0.00","129","6321","0","0","0","0.00","0.00","0.00","1","2","4","25.00","50.00","0.00","2.00","102.00","E","5","10200.00","129","1m 4f","2640","6.60","6.00","HHPP","8.00","17","3","9.3","D","13","0","Hcap","Right - Stiff","3yo+,85","14/1","14.00","3","","85","19","19","285","515","230","55","58","73","44","31","","b","f","In The Present","Ulysses","","0","0.00","1","4","78.44","65.81","50.00","50.00","4","3","100.00","100.00","1.00","0.00","0.00","0.00","NO","0.00","Female","0.00","26.67","46.67","56.42","0.00","0.00","0.00","","","",""
"31/08/2026","18:55","Roscommon","Kigalienne","21.00","40.00","29.00","-10.71","26.00","25.00","NO","","0.00","","11","Scott McCullagh","Mrs John Harrington","","34","","0","","","","","","","","0","14","14","0","31/08/2026 18:55","1m 4f 17y","Turf","E","5","2657","0","7200.00","Racing Here Again On September 28th Maiden (Class E)","","","","0.00","129","","0","0","0","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","0.00","0.00","","","0.00","","","0","0.00","0.00","","0.00","15","3","9.3","","13","0","Mdn","Right - Stiff","3yo+","","0.00","3","","","19","19","180","442","262","67","49","46","100","","","b","f","Kinetica","Study Of Man","","0","0.50","0","0","0.00","0.00","0.00","0.00","","","0.00","0.00","1.00","0.00","0.00","0.00","NO","0.00","Female","37.58","52.81","50.28","49.45","0.00","0.00","0.00","","","",""
"31/08/2026","18:55","Roscommon","Michinaga","34.00","0.00","34.00","0.00","34.00","0.00","NO","","0.00","","17","Reserve 3","Charles Weld","61","9","13","0","61","57","57","E","57","54","57","10","7","17","2","31/08/2026 18:55","1m 4f 17y","Turf","E","5","2657","0","7200.00","Racing Here Again On September 28th Maiden (Class E)","","","","0.00","134","96","0","0","0","0.00","0.00","0.00","0","0","2","0.00","0.00","0.00","-2.00","0.00","E","5","7200.00","129","1m 4f 48y","2688","1000.00","201.00","HP","4.00","3","3","9.8","","19","0","Mdn","Right - Stiff","3yo+","28/1","28.00","3","","","19","19","235","363","128","17","31","62","18","13","","b","g","Ria Olivia","Rey De Oro","","0","0.90","0","2","50.00","26.33","0.00","0.00","2","2","0.00","0.00","1.00","0.00","0.00","0.00","NO","0.00","Male","44.18","58.16","49.10","55.81","0.00","0.00","0.00","","","",""
"31/08/2026","18:55","Roscommon","Metallic","19.00","0.00","19.00","-22.22","15.00","-22.22","NO","","0.00","","12","Reserve 1","Joseph Patrick O'Brien","7","33","16","0","7","7","7","E","7","","7","1","7","8","0","31/08/2026 18:55","1m 4f 17y","Turf","E","5","2657","0","7200.00","Racing Here Again On September 28th Maiden (Class E)","","","","0.00","134","8","0","0","0","0.00","0.00","0.00","0","0","1","0.00","0.00","0.00","-1.00","0.00","E","5","7200.00","127","1m 4f","2640","19.00","10.00","H","0.00","19","3","9.8","","17","0","Mdn","Right - Stiff","3yo+","300/1","300.00","3","","","19","19","193","443","250","93","31","62","64","16","","b","g","Empowering","Wootton Bassett","","0","0.00","0","1","22.22","4.94","0.00","0.00","-1","-1","0.00","0.00","1.00","0.00","0.00","0.00","NO","0.00","Male","48.19","57.80","54.27","60.43","0.00","0.00","0.00","","","",""
"31/08/2026","18:55","Roscommon","Coolnagrattan","41.00","25.00","51.00","-20.00","41.00","0.00","NO","","0.00","","6","Seamie Heffernan","W R Crawford","50","80","33","0","67","53","56","E","53","53","56","23","8","31","2","31/08/2026 18:55","1m 4f 17y","Turf","E","5","2657","0","7200.00","Racing Here Again On September 28th Maiden (Class E)","","","","0.00","143","430","0","0","0","0.00","0.00","0.00","0","1","3","0.00","33.33","0.00","-3.00","0.00","E","5","10200.00","159","1m 4f 43y","2683","44.00","34.00","HHP","4.00","12","4","10.3","","1","0","Mdn","Right - Stiff","3yo+","11/1","11.00","3","","","19","19","217","237","20","26","48","44","-98","33","110","b","g","Set To Fire","Poet's Word","ht","0","0.87","0","3","64.97","46.77","33.33","33.33","3","3","0.00","0.00","1.00","0.00","0.00","0.00","NO","0.00","Male","32.14","32.14","28.56","39.95","0.00","0.00","0.00","","","",""
"31/08/2026","18:55","Roscommon","Plug In Hybrid","12.00","0.00","12.00","9.09","13.00","9.09","NO","","0.00","","9","Colin Keane","Noel Meade","59","39","25","0","59","59","59","E","59","","59","18","14","32","2","31/08/2026 18:55","1m 4f 17y","Turf","E","5","2657","0","7200.00","Racing Here Again On September 28th Maiden (Class E)","","","","0.00","134","6","0","0","0","0.00","0.00","0.00","0","0","1","0.00","0.00","0.00","-1.00","0.00","E","5","9000.00","134","1m 1f","1980","33.54","23.00","P","4.00","6","3","9.8","","9","0","Mdn","Right - Stiff","3yo+","14/1","14.00","3","","","19","19","269","532","263","56","99","72","36","25","","b","g","Nimboo","Waldgeist","","0","1.05","0","1","61.54","37.87","0.00","0.00","1","1","0.00","0.00","1.00","0.00","0.00","0.00","NO","0.00","Male","57.74","59.61","52.61","53.05","0.00","0.00","0.00","","","",""
"31/08/2026","18:55","Roscommon","Purple Bandit","13.00","16.67","15.00","0.00","15.00","16.67","NO","","0.00","","8","Shane Foley","Mrs John Harrington","","48","","0","","","","","","","","0","14","14","0","31/08/2026 18:55","1m 4f 17y","Turf","E","5","2657","0","7200.00","Racing Here Again On September 28th Maiden (Class E)","","","","0.00","134","","0","0","0","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","0.00","0.00","","","0.00","","","0","0.00","0.00","","0.00","14","3","9.8","","10","0","Mdn","Right - Stiff","3yo+","","0.00","3","","","19","19","180","503","323","67","75","81","100","","","b","g","Signe","Toronado","b1","0","1.75","0","0","0.00","0.00","0.00","0.00","","","0.00","0.00","1.00","0.00","0.00","0.00","NO","0.00","Male","37.58","52.81","50.28","49.45","0.00","0.00","0.00","","","",""
"31/08/2026","18:55","Roscommon","Nemorino","34.00","21.21","41.00","0.00","41.00","21.21","NO","","0.00","","15","Robbie Colgan","Henry De Bromhead","","16","","0","","","","","","","","0","14","14","0","31/08/2026 18:55","1m 4f 17y","Turf","E","5","2657","0","7200.00","Racing Here Again On September 28th Maiden (Class E)","","","","0.00","134","","0","0","0","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","0.00","0.00","","","0.00","","","0","0.00","0.00","","0.00","13","3","9.8","","8","0","Mdn","Right - Stiff","3yo+","","0.00","3","","","19","19","180","409","229","67","37","25","100","","","b","g","Nisriyna","Dark Angel","","0","1.95","0","0","0.00","0.00","0.00","0.00","","","0.00","0.00","1.00","0.00","0.00","0.00","NO","0.00","Male","48.25","62.65","58.42","63.21","0.00","0.00","0.00","","","",""
"31/08/2026","18:55","Roscommon","Daily Wonder","67.00","21.21","81.00","25.00","101.00","51.52","NO","","0.00","","13","S Tormey","T G McCourt","","25","","0","","","","","","","","0","24","24","0","31/08/2026 18:55","1m 4f 17y","Turf","E","5","2657","7","7200.00","Racing Here Again On September 28th Maiden (Class E)","","","","0.00","134","","0","0","0","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","0.00","0.00","","","0.00","","","0","0.00","0.00","","0.00","5","3","9.8","","6","0","Mdn","Right - Stiff","3yo+","","0.00","3","","","19","19","196","389","193","27","42","24","100","","","ch","g","Disavow","Space Blues","","0","0.90","0","0","0.00","0.00","0.00","0.00","","","0.00","0.00","1.00","0.00","0.00","0.00","NO","0.00","Male","51.53","43.53","53.80","51.51","0.00","0.00","0.00","","","",""
"31/08/2026","16:45","Ripon","Inspiring Speeches","8.50","6.67","9.00","6.25","9.50","13.33","NO","","0.00","","6","Ethan Tindall","Sara Ender","58","109","31","49","68","57","55","F","55","65","56","25","25","50","6","31/08/2026 16:45","1m 1f 170y","Turf","F","6","2150","5","3664.00","Napoleons Casino And Restaurant Leeds Classified Stakes (Div 1) (Class F)","","","","0.00","135","54116-95344","0","0","0","0.00","0.00","0.00","2","6","28","7.14","21.43","0.00","-23.13","40.95","F","6","3245.00","135","1m 2f 42y","2242","6.40","6.00","HPPLP-LLPPP","17.00","3","5","9.9","D","2","0","Cla","Right - Sharp","3yo+","13/2","6.50","3","","","10","10","311","596","285","65","75","75","70","31","","ch","g","Vallambrosa","Churchill","p","0","0.76","2","28","63.32","44.94","21.43","10.71","-4","-1","50.00","100.00","1.00","0.00","0.00","0.00","NO","0.00","Male","28.13","28.13","35.00","55.03","0.00","0.00","0.00","","","",""
"31/08/2026","16:45","Ripon","Top Gun Tina","17.00","25.00","21.00","65.00","34.00","106.25","NO","","0.00","","10","Cam Hardie","David Thompson","51","18","58","44","68","52","54","F","53","68","51","9","3","12","0","31/08/2026 16:45","1m 1f 170y","Turf","F","6","2150","0","3664.00","Napoleons Casino And Restaurant Leeds Classified Stakes (Div 1) (Class F)","","","","0.00","135","70-54465854","0","0","0","0.00","0.00","0.00","1","4","33","3.03","12.12","0.00","-30.50","41.87","F","6","4187.00","140","7f 173y","1713","15.55","11.00","HH-HHPPHHHH","0.00","4","6","9.9","","5","0","Cla","Right - Sharp","3yo+","20/1","20.00","3","","","10","10","230","482","252","61","58","69","64","58","","b","m","Vera Richardson","Mondialiste","","0","1.22","1","33","47.73","30.09","21.21","12.12","9","3","0.00","0.00","1.00","0.00","0.00","0.00","NO","0.00","Female","68.45","55.88","55.88","56.08","0.00","0.00","0.00","","","4","0"
"31/08/2026","16:45","Ripon","Volenti","7.50","-15.38","6.50","-27.27","5.00","-38.46","NO","","0.00","","4","Oisin Orr","Sam England","60","126","43","48","69","58","59","E","60","66","54","31","20","51","4","31/08/2026 16:45","1m 1f 170y","Turf","F","6","2150","0","3664.00","Napoleons Casino And Restaurant Leeds Classified Stakes (Div 1) (Class F)","","","","0.00","135","38-09744343","0","0","0","0.00","0.00","0.00","5","11","48","10.42","22.92","100.00","-5.90","35.28","F","6","3402.00","129","1m 1f","1980","7.35","5.50","HH-HHHHHHHL","11.00","1","7","9.9","","6","0","Cla","Right - Sharp","3yo+","5/1","5.00","3","","","10","10","310","614","304","84","91","82","47","43","1415","b","g","Izba","Estidhkaar","","0","1.42","5","48","50.87","36.01","35.42","16.67","6","1","40.00","40.00","1.00","0.00","0.00","0.00","NO","0.00","Male","59.72","53.23","47.78","48.73","0.00","0.00","0.00","","","3","0"
"31/08/2026","16:45","Ripon","Rogers Dream","4.33","5.11","4.50","0.00","4.50","5.11","NO","","0.00","","5","Oisin Murphy","Gihan Arnolda","60","122","31","46","60","55","53","F","58","59","52","16","10","26","4","31/08/2026 16:45","1m 1f 170y","Turf","F","6","2150","0","3664.00","Napoleons Casino And Restaurant Leeds Classified Stakes (Div 1) (Class F)","","","","0.00","135","075848-443","0","0","0","0.00","0.00","0.00","0","1","9","0.00","11.11","0.00","-9.00","0.00","F","6","3245.00","135","1m 2f 42y","2242","5.50","4.50","HHPPLH-PHP","11.00","2","5","9.9","","4","0","Cla","Right - Sharp","3yo+","11/1","11.00","3","","","10","10","263","581","318","84","99","78","57","31","","b","m","Virginia Hall","Harry Angel","","0","1.48","0","9","47.65","26.82","22.22","0.00","5","1","0.00","0.00","1.00","0.00","0.00","0.00","NO","0.00","Female","75.00","68.14","59.67","63.81","0.00","0.00","0.00","","","",""
"31/08/2026","16:45","Ripon","Princess Coco","51.00","32.00","67.00","0.00","67.00","32.00","NO","","0.00","","9","Andrew Elliott","Simon Whitaker","47","43","77","43","47","37","37","F","35","46","37","4","3","7","6","31/08/2026 16:45","1m 1f 170y","Turf","F","6","2150","0","3664.00","Napoleons Casino And Restaurant Leeds Classified Stakes (Div 1) (Class F)","","","","0.00","128","050-00709","0","0","0","0.00","0.00","0.00","0","0","8","0.00","0.00","0.00","-8.00","0.00","F","6","3664.00","116","1m 2f","2200","495.61","201.00","HHH-HHHPL","17.00","5","3","9.2","","8","0","Cla","Right - Sharp","3yo+","50/1","50.00","3","","","10","10","218","424","206","69","62","68","7","77","","b","f","Cocabana","Aclaim","b","0","1.12","0","8","9.92","1.53","12.50","12.50","8","3","0.00","0.00","1.00","0.00","0.00","0.00","NO","0.00","Female","25.00","45.21","35.86","34.15","0.00","0.00","0.00","","","9","0"
"31/08/2026","16:45","Ripon","Trucial Pearl","5.50","-26.00","4.33","5.11","4.50","-22.22","NO","","0.00","","1","Miss Joanna Mason","Michael Easterby","45","195","6","49","64","54","57","F","63","63","52","34","28","62","4","31/08/2026 16:45","1m 1f 170y","Turf","F","6","2150","0","3664.00","Napoleons Casino And Restaurant Leeds Classified Stakes (Div 1) (Class F)","","","","0.00","128","4423653144","0","0","0","0.00","0.00","0.00","1","3","14","7.14","21.43","0.00","-9.67","36.64","F","6","3664.00","119","1m 208y","1968","8.49","7.50","HHHHHHHPPH","11.00","9","3","9.2","C","9","0","Cla","Right - Sharp","3yo+","9/2","4.50","3","","","10","10","344","693","349","82","83","91","93","6","","b","f","Emirates Rewards","Ardad","v","0","1.22","1","14","61.08","42.83","28.57","28.57","-2","-1","100.00","100.00","1.00","0.00","0.00","0.00","NO","0.00","Female","43.66","51.33","48.08","46.49","0.00","0.00","0.00","","","",""
"31/08/2026","16:45","Ripon","Due To Shine","19.00","55.56","29.00","42.86","41.00","122.22","NO","","0.00","","2","Connor Beasley","Brian Ellison","57","130","31","46","58","44","49","F","46","57","46","15","3","18","2","31/08/2026 16:45","1m 1f 170y","Turf","F","6","2150","0","3664.00","Napoleons Casino And Restaurant Leeds Classified Stakes (Div 1) (Class F)","","","","0.00","128","84023-705","0","0","0","0.00","0.00","0.00","0","1","8","0.00","12.50","0.00","-8.00","0.00","F","6","3245.00","126","1m 2f 42y","2242","100.00","67.00","HHHHP-PHH","6.00","7","3","9.2","","7","0","Cla","Right - Sharp","3yo+","12/1","12.00","3","","","10","10","231","538","307","79","83","85","60","31","","b","f","Shine Baby Shine","Due Diligence","p","0","1.17","0","8","32.43","18.37","12.50","12.50","4","1","0.00","0.00","1.00","0.00","0.00","0.00","NO","0.00","Female","56.78","60.79","53.09","51.06","0.00","0.00","0.00","","","",""
"31/08/2026","16:45","Ripon","Copper And Five","6.00","30.00","7.50","53.85","11.00","100.00","NO","","0.00","","7","James Sullivan","Ruth Carr","57","93","18","49","78","60","57","F","57","74","59","24","21","45","4","31/08/2026 16:45","1m 1f 170y","Turf","F","6","2150","0","3664.00","Napoleons Casino And Restaurant Leeds Classified Stakes (Div 1) (Class F)","","","","0.00","135","464-0224682","0","0","0","0.00","0.00","0.00","6","10","58","10.34","17.24","0.00","-19.17","41.28","F","6","4004.00","132","1m 100y","1860","8.94","7.00","PHP-PPPPPHP","11.00","10","10","9.9","C","1","0","Cla","Right - Sharp","3yo+","7/1","7.00","3","","","10","10","320","570","250","81","72","78","19","18","","ch","g","Peachez","Paco Boy","p","0","0.72","6","58","57.34","40.15","25.86","18.97","0","-1","50.00","33.33","1.00","0.00","0.00","0.00","NO","0.00","Male","54.39","50.90","50.99","52.65","0.00","0.00","0.00","","","",""
"31/08/2026","16:40","Epsom","Super Hit","8.50","6.67","9.00","-31.25","6.50","-26.67","NO","","0.00","","1","Jason Watson","James Owen","24","214","14","67","68","59","47","F","55","67","57","36","30","66","8","31/08/2026 16:40","1m 113y","Turf","E","5","1873","0","4449.00","Geoff Lewis Handicap (Class E)","","","","0.00","134","7267413137","0","0","0","0.00","0.00","0.00","5","9","38","13.16","23.68","0.00","12.62","43.04","E","5","3974.00","153","1m 4f 13y","2653","4.70","4.33","PPPHPHHHLL","20.00","1","5","9.8","C","5","0","Hcap","Left - Sharp / Undulating","3yo+,75","9/2","4.50","3","","75","8","8","320","672","352","97","84","85","86","14","","b","g","Heaven's Angel","Too Darn Hot","ht","0","1.42","5","38","51.72","39.69","26.32","18.42","-4","-1","60.00","80.00","1.00","0.00","0.00","0.00","NO","0.00","Male","23.69","44.91","52.75","58.47","0.00","0.00","0.00","","","",""
"31/08/2026","16:40","Epsom","Eduardo Calderon","4.33","-39.94","3.00","0.00","3.00","-39.94","NO","","0.00","","4","Kaiya Fraser","Harry Eustace","62","134","12","67","69","62","64","D","62","63","58","43","29","72","6","31/08/2026 16:40","1m 113y","Turf","E","5","1873","0","4449.00","Geoff Lewis Handicap (Class E)","","","","0.00","127","387-2443","0","0","0","0.00","0.00","0.00","0","3","7","0.00","42.86","0.00","-7.00","0.00","E","5","4187.00","132","7f","1540","6.82","5.50","PHP-PHPL","15.00","4","3","9.1","","7","0","Hcap","Left - Sharp / Undulating","3yo+,75","7/2","3.50","3","","75","8","8","322","618","296","86","83","87","40","12","","b","g","Deia Glory","Shaman","","0","1.12","0","7","59.09","41.21","28.57","0.00","-1","-1","0.00","0.00","1.00","0.00","0.00","0.00","NO","0.00","Male","39.29","58.12","50.99","52.85","0.00","0.00","0.00","","","",""
"31/08/2026","16:40","Epsom","Uniter","17.00","-43.75","10.00","0.00","10.00","-43.75","NO","","0.00","","6","Saffie Osborne","Denis Coakley","54","98","12","58","55","48","54","E","54","54","43","7","3","10","0","31/08/2026 16:40","1m 113y","Turf","E","5","1873","0","4449.00","Geoff Lewis Handicap (Class E)","","","","0.00","118","3735-867P85","0","0","0","0.00","0.00","0.00","0","1","10","0.00","10.00","0.00","-10.00","0.00","F","6","3402.00","133","6f 195y","1515","21.09","13.00","HLPP-HHHHHH","0.00","3","3","8.6","","8","0","Hcap","Left - Sharp / Undulating","3yo+,75","28/1","28.00","3","","75","8","8","244","571","327","79","88","92","68","12","","b","g","Regent","Oasis Dream","","0","1.05","0","10","26.89","15.23","10.00","0.00","-4","-1","0.00","0.00","1.00","0.00","0.00","0.00","NO","0.00","Male","43.10","40.82","41.03","32.25","0.00","0.00","0.00","","","",""
"31/08/2026","16:40","Epsom","H Key Lails","12.00","45.45","17.00","25.00","21.00","81.82","NO","","0.00","","3","S C Cronin","Michael Attwater","61","171","25","73","71","60","63","D","63","70","57","26","28","54","4","31/08/2026 16:40","1m 113y","Turf","E","5","1873","5","4449.00","Geoff Lewis Handicap (Class E)","","","","0.00","140","145-2331774","0","0","0","0.00","0.00","0.00","8","13","51","15.69","25.49","0.00","33.38","40.24","E","5","4449.00","127","1m","1760","42.00","26.00","PLH-LPPLHLH","10.00","8","6","10.0","D","1","0","Hcap","Left - Sharp / Undulating","3yo+,75","13/2","6.50","3","","75","8","8","318","635","317","82","97","78","60","25","","gr","g","Natural Appeal","Washington DC","p","0","0.97","8","51","60.11","45.43","47.06","37.25","17","3","25.00","37.50","1.00","0.00","0.00","0.00","NO","0.00","Male","40.63","33.63","32.36","39.99","0.00","0.00","0.00","","","",""
"31/08/2026","16:45","Ripon","Little Ted","3.75","-9.09","3.50","20.00","4.00","9.09","NO","","0.00","","3","David Allan","Tim Easterby","56","128","16","50","73","58","49","F","56","69","56","27","34","61","4","31/08/2026 16:45","1m 1f 170y","Turf","F","6","2150","0","3664.00","Napoleons Casino And Restaurant Leeds Classified Stakes (Div 1) (Class F)","","","","0.00","135","9605272264","0","0","0","0.00","0.00","0.00","9","29","103","8.74","28.16","0.00","-53.67","37.56","F","6","5234.00","132","1m 1f 170y","2150","17.55","10.00","HHPHHHPHPP","11.00","8","9","9.9","CD","3","0","Cla","Right - Sharp","3yo+","6/1","6.00","3","","","10","10","332","628","296","79","81","83","53","16","","ch","g","Speedy Utmost Meg","Cityscape","h1","0","0.71","9","103","58.85","42.56","41.75","21.36","-5","-1","22.22","33.33","1.00","0.00","0.00","0.00","NO","0.00","Male","58.96","48.90","49.47","48.23","0.00","0.00","0.00","","","",""
"31/08/2026","16:40","Epsom","Tronido","8.00","14.29","9.00","6.25","9.50","21.43","NO","","0.00","","7","Tyler Heard","Simon Dow","45","64","14","65","69","58","47","E","46","68","57","18","18","36","10","31/08/2026 16:40","1m 113y","Turf","E","5","1873","0","4449.00","Geoff Lewis Handicap (Class E)","","","","0.00","132","0-805814075","0","0","0","0.00","0.00","0.00","5","2","30","16.67","6.67","0.00","36.33","39.04","E","5","3978.00","137","6f 1y","1321","19.84","15.00","L-HLHLLLLLP","25.00","7","5","9.6","CD","6","0","Hcap","Left - Sharp / Undulating","3yo+,75","10/1","10.00","3","","75","8","8","282","612","330","81","71","89","89","14","","b","m","Vezere","Aclaim","h","0","1.20","5","30","45.14","31.24","43.33","23.33","-4","-3","0.00","20.00","1.00","0.00","0.00","0.00","NO","0.00","Female","50.71","49.49","45.00","44.18","0.00","0.00","0.00","","","",""
