"Date","Time","Course","Horse","EvP","E--B","BrP","B--M","MoP","E--M","NRs","Odds","E--SP","Finishing Position","UR1_Rank","Jockey","Trainer","dyLTO","UR1","DSLR","OR","dyHA","dyMR","dyAVG(X)","dyHC","dyMR(X)","dy2HA","dyAVG","TissueRating","PFR","TIS+PFR","Pace","Time","Distance","Race Type","Class","ClassNumber","DistanceInYards","JockeyClaim","Prize","Race","Fin Pos","UR2","UR3","UR4","Pounds","Form","Won Since","Plc Since","Runs Since","SR Since","Plc SR Since","P/L Since","Won Before","Plc Before","Runs Before","SR Before","Plc SR Before","Finished Races SR","P/L Before","VDW","Class LTO","New Class LTO","Value LTO","Pounds LTO","Distance LTO","Distance in Yards LTO","BSP_(Decimal)_LTO","SP_(Decimal)_LTO","PaceForm","Pace %","Draw","Age","Weight","History","#","Rating","Classifications","Course Characteristics","Qual","Tissue Odds","Tissue Numerical Odds","Min Age","Max Age","Hcap Limit","Runners","Orig_Runners","Main","Main Stats","Stats","Trn Stats","Jky Stats","TrnJky Stats","Hrs Stats","DSLR(F)","DSLR(J)","Colour","Sex","Dam","Sire","Equip","Pen","Draw IV","FWins","FRuns","fPRB","fPRB^2","50% Low SR","70% Low SR","PvSTot","PvSTotL3","50% High SR","12 Tick Higher SR","BSP","IR_Lowest","%DiffLOW","IR_Highest","Replay","%DiffHIGH","Sex","t7PRB","t14PRB","t28PRB","t56PRB","UR5","UR6","Numerical Odds","POSAFTUPG","CHGPOS","LTO_POSAFTUPG","LTO_CHGPOS"
"30/08/2026","14:25","Cork","Sayonara","7.00","8.33","7.50","30.77","9.50","41.67","NO","11/1","83.33","3","6","Adam Browne-Souza","Andrew Slattery","62","85","23","51","62","54","59","F","62","62","51","29","13","42","8","30/08/2026 14:25","1m","Turf","F","6","1760","7","6000.00","Book Tickets Online At www.corkracecourse.ie Apprentice Handicap (Class F) (0-60)","3","","","0.00","126","38-5300842","0","0","0","0.00","0.00","0.00","0","2","9","0.00","22.22","0.00","-9.00","0.00","F","6","6000.00","126","7f","1540","26.40","21.00","HP-PLHHLPP","16.00","10","3","9.0","","11","53","Hcap-App","Right - Easy","3yo,60","8/1","8.00","3","3","60","16","16","290","460","170","76","55","60","-21","23","","b","g","Pass The Moon","Kodiac","","0","0.44","0","9","44.33","31.27","22.22","11.11","3","3","0.00","0.00","14.00","4.10","-70.71","1000.00","YES","7042.86","Male","71.15","58.76","59.29","51.14","0.00","0.00","11.00","","","",""
"30/08/2026","14:25","Cork","Beau Army","7.00","8.33","7.50","7.69","8.00","16.67","NO","7/1","16.67","4","1","S Coen","Adrian McGuinness","66","182","15","52","67","54","62","F","66","66","53","30","31","61","8","30/08/2026 14:25","1m","Turf","F","6","1760","0","6000.00","Book Tickets Online At www.corkracecourse.ie Apprentice Handicap (Class F) (0-60)","4","","","0.00","134","6204053914","0","0","0","0.00","0.00","0.00","3","2","19","15.79","10.53","0.00","5.00","60.00","F","6","6000.00","126","1m","1760","9.15","7.50","HPHPPPPPLP","16.00","4","3","9.8","","7","51","Hcap-App","Right - Easy","3yo,60","8/1","8.00","3","3","60","16","16","350","677","327","69","95","99","64","15","","b","f","Isabeau","Invincible Army","v","0","1.65","3","19","55.26","40.67","26.32","15.79","3","-1","0.00","0.00","9.95","1000.00","9950.25","1000.00","YES","9950.25","Female","51.61","57.19","61.45","59.39","0.00","0.00","7.00","","","",""
"30/08/2026","14:25","Cork","Aiteall","12.00","0.00","12.00","63.64","19.00","63.64","NO","40/1","263.64","14","8","J Pietropaolo","Joseph Patrick O'Brien","48","69","10","60","51","49","49","E","49","49","49","7","3","10","0","30/08/2026 14:25","1m","Turf","F","6","1760","4","6000.00","Book Tickets Online At www.corkracecourse.ie Apprentice Handicap (Class F) (0-60)","14","","","0.00","138","050","0","0","0","0.00","0.00","0.00","0","0","3","0.00","0.00","0.00","-3.00","0.00","E","5","9000.00","127","1m","1760","753.57","201.00","HHH","0.00","5","3","9.12","","1","44","Hcap-App","Right - Easy","3yo,60","40/1","40.00","3","3","60","16","16","217","476","259","93","42","54","70","10","","b","g","Dramatically","Wootton Bassett","t1","0","1.46","0","3","29.42","12.57","33.33","0.00","1","1","0.00","0.00","80.00","75.00","-6.25","450.00","YES","462.50","Male","47.67","58.96","54.91","60.83","0.00","0.00","40.00","","","",""
"30/08/2026","14:25","Cork","Arizona Star","26.00","-20.00","21.00","-57.50","9.50","-66.00","NO","13/2","-74.00","8","4","T Casey","M Mulvany","69","99","53","50","69","41","54","E","51","51","44","27","30","57","4","30/08/2026 14:25","1m","Turf","F","6","1760","7","6000.00","Book Tickets Online At www.corkracecourse.ie Apprentice Handicap (Class F) (0-60)","8","","","0.00","125","00-3063","0","0","0","0.00","0.00","0.00","0","2","6","0.00","33.33","0.00","-6.00","0.00","E","5","6000.00","127","1m 2f","2200","55.00","34.00","HH-PLHH","8.00","16","3","8.13","","12","48","Hcap-App","Right - Easy","3yo,60","9/1","9.00","3","3","60","16","16","240","521","281","78","52","81","70","53","","br","f","Bequia","Arizona","","0","2.25","0","6","38.68","23.76","50.00","33.33","2","3","0.00","0.00","11.00","19.50","77.27","1000.00","YES","8990.91","Female","44.74","42.55","45.34","53.09","0.00","0.00","6.50","","","",""
"30/08/2026","14:25","Cork","Miss Ivor","67.00","21.21","81.00","-50.00","41.00","-39.39","NO","50/1","-24.24","11","7","Orla Tynan","P O'Rourke","51","74","23","51","51","42","43","F","41","46","42","6","3","9","4","30/08/2026 14:25","1m","Turf","F","6","1760","7","6000.00","Book Tickets Online At www.corkracecourse.ie Apprentice Handicap (Class F) (0-60)","11","","","0.00","126","080-090","0","0","0","0.00","0.00","0.00","0","0","6","0.00","0.00","0.00","-6.00","0.00","F","6","6000.00","129","7f","1540","360.00","81.00","HHH-PPH","8.00","7","3","9.0","","10","47","Hcap-App","Right - Easy","3yo,60","40/1","40.00","3","3","60","16","16","170","445","275","49","85","75","66","23","","b","f","Surface Of Earth","Elzaam","","0","0.73","0","6","22.69","8.81","33.33","0.00","2","1","0.00","0.00","140.00","170.00","21.43","180.00","YES","28.57","Female","0.00","0.00","15.38","21.37","0.00","0.00","50.00","","","",""
"30/08/2026","14:35","Goodwood","Sudden Flight","19.00","0.00","19.00","-22.22","15.00","-22.22","YES","11/1","-38.89","5","10","Finley Marsh","Richard Hughes","60","9","20","87","76","66","68","C","68","72","65","29","30","59","6","30/08/2026 14:35","6f","Turf","B","2","1320","0","23193.00","Virgin Bet Daily Price Boosts Handicap (Class B)","5","","","0.00","126","44100-32220","0","0","0","0.00","0.00","0.00","2","5","14","14.29","35.71","0.00","-7.88","118.55","B","2","41232.00","127","6f 12y","1332","13.47","9.50","HHPPH-PPPPP","17.00","3","4","9.0","D","13","68","Hcap","Right - Sharp / Undulating","3yo+,100","13/1","13.00","3","","100","10","15","215","300","85","61","63","57","-96","20","","b","g","Links Drive Lady","Aclaim","p","0","1.68","2","14","68.30","52.44","28.57","28.57","2","1","0.00","50.00","13.50","1001.00","7314.81","1.00","YES","-92.59","Male","45.69","48.42","47.51","50.97","0.00","0.00","11.00","","","",""
"30/08/2026","14:35","Goodwood","Lakers","13.00","-8.33","12.00","-18.18","10.00","-25.00","YES","7/1","-41.67","3","9","D Egan","Kevin Foy","67","35","135","94","75","65","65","B","67","74","65","19","18","37","2","30/08/2026 14:35","6f","Turf","B","2","1320","0","23193.00","Virgin Bet Daily Price Boosts Handicap (Class B)","3","","","0.00","133","0/16571-3395","0","0","0","0.00","0.00","0.00","3","3","13","23.08","23.08","0.00","-1.17","63.63","C","3","11776.00","135","6f","1320","12.16","8.50","H/PPPPH-HPHH","6.00","2","4","9.7","D","5","69","Hcap","Right - Sharp / Undulating","3yo+,100","20/1","20.00","3","","100","10","15","146","376","230","82","65","72","11","135","","b","g","Namhroodah","Pinatubo","WS","0","1.33","3","13","67.93","54.34","53.85","30.77","-1","-3","33.33","33.33","8.60","10.50","22.09","150.00","YES","1644.19","Male","35.71","59.19","54.49","57.32","0.00","0.00","7.00","","","5","0"
"30/08/2026","14:35","Goodwood","Rapper's Delight","8.00","28.57","10.00","0.00","10.00","28.57","YES","11/1","57.14","8","7","George Wood","Richard Spencer","64","41","33","89","79","65","71","C","71","71","67","32","34","66","4","30/08/2026 14:35","6f","Turf","B","2","1320","0","23193.00","Virgin Bet Daily Price Boosts Handicap (Class B)","8","","","0.00","128","321-9228","0","0","0","0.00","0.00","0.00","1","4","7","14.29","57.14","0.00","-5.33","38.88","B","2","38655.00","123","5f","1100","7.80","6.50","PPP-PPPH","11.00","10","4","9.2","BF","11","65","Hcap","Right - Sharp / Undulating","3yo+,100","12/1","12.00","3","","100","10","15","215","363","148","67","45","71","-35","33","","b","g","Timeless Gift","Harry Angel","v","0","1.15","1","7","79.42","66.73","42.86","42.86","1","1","0.00","100.00","14.00","1000.00","7042.86","1000.00","YES","7042.86","Male","87.50","56.82","56.59","54.47","0.00","0.00","11.00","","","",""
"30/08/2026","14:35","Goodwood","Ardisia","10.00","0.00","10.00","-11.11","9.00","-11.11","YES","11/2 (2F)","-38.89","2","1","Oisin Murphy","Hugo Palmer","75","129","28","99","76","64","66","A","64","75","63","23","40","63","2","30/08/2026 14:35","6f","Turf","B","2","1320","0","23193.00","Virgin Bet Daily Price Boosts Handicap (Class B)","2","","","0.00","135","3112-746304","0","0","0","0.00","0.00","0.00","5","3","17","29.41","17.65","0.00","24.00","335.51","A","1","34026.00","127","6f 17y","1337","20.30","17.00","HPPH-PPPHHP","6.00","8","3","9.9","CD","3","70","Hcap","Right - Sharp / Undulating","3yo+,100","16/1","16.00","3","","100","10","15","258","533","275","76","93","97","9","28","","b","g","Garraun","Ardad","","0","0.82","5","17","65.48","52.77","76.47","47.06","9","3","20.00","20.00","7.17","2.34","-67.36","1000.00","YES","13847.00","Male","40.55","46.09","46.83","47.93","0.00","0.00","5.50","","","",""
"30/08/2026","14:35","Goodwood","Fandom","10.00","0.00","10.00","22.22","12.00","22.22","YES","12/1","33.33","10","4","Mr Joe Leavy","Richard Hannon","73","59","22","97","77","69","69","B","73","76","65","31","45","76","4","30/08/2026 14:35","6f","Turf","B","2","1320","0","23193.00","Virgin Bet Daily Price Boosts Handicap (Class B)","10","","","0.00","136","90-63104303","0","0","0","0.00","0.00","0.00","1","3","12","8.33","25.00","0.00","-5.00","309.24","B","2","41803.00","138","5f","1100","6.66","6.00","LH-HPPLPPHP","11.00","9","5","9.10","D","2","63","Hcap","Right - Sharp / Undulating","3yo+,100","12/1","12.00","3","","100","10","15","279","493","214","67","57","66","24","22","","b","g","Brogan","Showcasing","","0","1.02","1","12","55.10","40.31","25.00","16.67","2","1","100.00","100.00","20.00","19.50","-2.50","1000.00","YES","4900.00","Male","59.46","55.55","49.19","51.04","0.00","0.00","12.00","","","",""
"30/08/2026","14:35","Goodwood","Purosangue","7.50","-23.08","6.00","10.00","6.50","-15.38","YES","17/2","30.77","9","8","Kieran Shoemark","Robert Cowell","62","37","29","93","80","69","69","B","72","78","68","11","14","25","2","30/08/2026 14:35","6f","Turf","B","2","1320","0","23193.00","Virgin Bet Daily Price Boosts Handicap (Class B)","9","","","0.00","132","906640-4458","0","0","0","0.00","0.00","0.00","2","7","25","8.00","28.00","0.00","-16.00","225.48","B","2","15462.00","138","5f 7y","1107","11.73","9.00","HHHPPP-HPHH","6.00","6","5","9.6","D","8","63","Hcap","Right - Sharp / Undulating","3yo+,100","33/1","33.00","3","","100","10","15","159","319","160","43","63","56","-2","29","","br","g","Avon Breeze","Aclaim","","0","1.03","2","25","62.52","45.46","32.00","20.00","-3","-1","0.00","0.00","14.00","13.00","-7.14","1000.00","YES","7042.86","Male","60.00","53.12","55.14","47.93","0.00","0.00","8.50","","","",""
"30/08/2026","14:35","Goodwood","Jungle Drums","29.00","0.00","29.00","42.86","41.00","42.86","YES","50/1","78.57","4","6","William Carver","Jamie Osborne","64","50","31","89","72","64","67","D","68","70","61","21","25","46","6","30/08/2026 14:35","6f","Turf","B","2","1320","0","23193.00","Virgin Bet Daily Price Boosts Handicap (Class B)","4","","","0.00","128","1/80010-0514","0","0","0","0.00","0.00","0.00","5","1","13","38.46","7.69","0.00","127.21","119.63","F","6","3564.00","142","6f 20y","1340","3.69","3.25","L/PPHLL-PPPP","17.00","7","4","9.2","D  BF","12","69","Hcap","Right - Sharp / Undulating","3yo+,100","18/1","18.00","3","","100","10","15","204","324","120","53","42","45","-20","31","","b","g","Ayr Missile","Bungle Inthejungle","","0","0.78","5","13","62.02","51.66","61.54","53.85","7","1","20.00","20.00","66.40","3.15","-95.26","1000.00","YES","1406.02","Male","58.29","47.98","52.83","53.70","0.00","0.00","50.00","","","",""
"30/08/2026","14:35","Goodwood","Flash Harry","7.00","-33.33","5.00","-43.75","3.25","-62.50","YES","15/8 (F)","-68.75","1","3","Rossa Ryan","Clive Cox","73","67","8","94","78","68","70","B","69","73","67","19","21","40","6","30/08/2026 14:35","6f","Turf","B","2","1320","0","23193.00","Virgin Bet Daily Price Boosts Handicap (Class B)","1","","","0.00","133","2/12310-6090","0","0","0","0.00","0.00","0.00","2","3","10","20.00","30.00","0.00","-6.09","135.41","B","2","69579.00","130","6f","1320","36.01","26.00","P/PPLPL-HPPP","17.00","1","4","9.7","CD","7","71","Hcap","Right - Sharp / Undulating","3yo+,100","20/1","20.00","3","","100","10","15","227","512","285","85","83","85","32","8","","ch","g","Mrs Todd","Harry Angel","","0","1.55","2","10","69.87","54.16","40.00","30.00","4","3","0.00","50.00","3.25","1.01","-68.92","4.80","YES","47.69","Male","38.43","51.29","54.14","49.86","0.00","0.00","1.88","","","",""
"30/08/2026","14:55","Yarmouth","Elara May","19.00","-33.33","13.00","-50.00","7.00","-66.67","YES","7/1","-61.11","2","2","Ashley Lewis","Philip McBride","64","138","9","83","64","55","56","D","60","64","55","22","20","42","6","30/08/2026 14:55","5f 42y","Turf","C","3","1142","3","9483.00","Bodhi Solutions - Exceeding Expectations In Construction Handicap (Class C)","2","","","0.00","126","33111314-84","0","0","0","0.00","0.00","0.00","4","2","11","36.36","18.18","0.00","13.87","46.65","D","4","6442.00","137","6f","1320","26.06","23.00","PPPPPPLL-PH","23.00","3","3","9.0","CD","8","67","Hcap","Left - Galloping","3yo+,95","13/1","13.00","3","","95","4","9","247","561","314","79","91","70","74","9","","b","f","Manatiya","Bated Breath","","0","1.06","4","11","74.26","63.21","63.64","45.45","3","1","0.00","25.00","9.00","6.40","-28.89","1000.00","YES","11011.11","Female","0.00","28.57","17.06","32.19","0.00","0.00","7.00","","","",""
"30/08/2026","15:20","Beverley","Highland Olly","17.00","-31.25","12.00","0.00","12.00","-31.25","YES","16/1","0.00","3","1","Alistair Rawlinson","Grant Tuer","67","148","18","77","78","59","66","D","67","74","59","47","45","92","6","30/08/2026 15:20","1m 100y","Turf","D","4","1860","0","5574.00","Ward Homes Yorkshire Handicap (Class D)","3","","","0.00","127","7-511042175","0","0","0","0.00","0.00","0.00","6","5","32","18.75","15.63","0.00","8.00","47.59","D","4","6185.00","140","7f 75y","1615","24.00","17.00","L-LLLPLPPPP","13.00","4","5","9.1","C D","8","70","Hcap","Right - Stiff","4yo+,85","8/1","8.00","4","","85","11","13","297","582","285","65","54","95","71","18","","b","g","Roxy Star","Cable Bay","p","0","0.97","6","32","60.22","43.83","25.00","21.88","12","1","50.00","50.00","23.00","16.00","-30.43","1000.00","YES","4247.83","Male","10.00","52.61","51.66","50.54","0.00","0.00","16.00","","","",""
"30/08/2026","15:20","Beverley","Financer","8.00","7.14","8.50","-33.33","6.00","-28.57","YES","4/1 (2F)","-42.86","1","2","David Allan","Tim Easterby","76","124","14","76","76","65","72","C","71","73","63","34","31","65","6","30/08/2026 15:20","1m 100y","Turf","D","4","1860","0","5574.00","Ward Homes Yorkshire Handicap (Class D)","1","","","0.00","126","4045521472","0","0","0","0.00","0.00","0.00","4","7","32","12.50","21.88","0.00","27.88","80.53","C","3","12562.00","127","1m 2f 5y","2205","17.24","15.00","HPHHHPPPPP","13.00","7","5","9.0","","12","71","Hcap","Right - Stiff","4yo+,85","11/1","11.00","4","","85","11","13","290","431","141","61","69","61","-50","14","","b","g","Isa","Cracksman","p","0","0.89","4","32","61.74","46.55","43.75","34.38","10","3","25.00","25.00","5.60","1.01","-81.96","5.50","YES","-1.79","Male","56.59","46.93","48.31","48.03","0.00","0.00","4.00","","","",""
"30/08/2026","15:20","Beverley","Hot Cash","5.00","-12.50","4.50","28.57","5.50","12.50","YES","5/1","25.00","10","5","Connor Beasley","Jack Channon","52","108","36","83","71","61","60","B","63","70","61","28","15","43","2","30/08/2026 15:20","1m 100y","Turf","D","4","1860","0","5574.00","Ward Homes Yorkshire Handicap (Class D)","10","","","0.00","133","15654-02280","0","0","0","0.00","0.00","0.00","2","4","14","14.29","28.57","0.00","-3.50","79.34","D","4","5653.00","137","1m 5y","1765","9.26","7.00","PPPHP-PPHPH","4.00","9","4","9.7","","4","60","Hcap","Right - Stiff","4yo+,85","14/1","14.00","4","","85","11","13","220","465","245","69","85","74","17","36","","b","g","Spirit Of Appin","Too Darn Hot","","0","0.92","2","14","62.10","47.39","28.57","21.43","-2","-1","0.00","50.00","7.20","8.20","13.89","1000.00","YES","13788.89","Male","55.04","53.59","53.37","54.28","0.00","0.00","5.00","","","",""
"30/08/2026","15:20","Beverley","Priapos","23.00","27.27","29.00","17.86","34.00","50.00","YES","40/1","81.82","5","8","Paul Mulrennan","Phillip Makin","60","74","29","85","70","61","61","D","60","69","58","27","30","57","6","30/08/2026 15:20","1m 100y","Turf","D","4","1860","0","5574.00","Ward Homes Yorkshire Handicap (Class D)","5","","","0.00","135","5112-741100","0","0","0","0.00","0.00","0.00","5","1","22","22.73","4.55","0.00","15.75","62.93","B","2","26170.00","126","7f 218y","1758","78.53","41.00","PPPP-HHPPLH","13.00","2","4","9.9","D","1","67","Hcap","Right - Stiff","4yo+,85","14/1","14.00","4","","85","11","13","268","535","267","71","83","73","40","29","","b","g","Laurel Wreath","Zoustar","","0","1.18","5","22","49.98","37.14","36.36","31.82","4","-1","20.00","20.00","70.00","20.00","-71.43","680.00","YES","871.43","Male","84.72","66.54","61.89","47.67","0.00","0.00","40.00","","","",""
"30/08/2026","15:20","Beverley","Nostrum","9.50","5.88","10.00","11.11","11.00","17.65","YES","8/1","-5.88","11","10","Jason Hart","Michael Appleby","63","50","29","85","75","65","66","C","67","74","64","23","14","37","10","30/08/2026 15:20","1m 100y","Turf","D","4","1860","0","5574.00","Ward Homes Yorkshire Handicap (Class D)","11","","","0.00","135","8000-025800","0","0","0","0.00","0.00","0.00","3","3","21","14.29","14.29","0.00","-8.65","225.76","C","3","25770.00","134","1m 1f 11y","1991","36.00","26.00","HHPP-LLLLPL","21.00","5","6","9.9","D","2","60","Hcap","Right - Stiff","4yo+,85","18/1","18.00","4","","85","11","13","247","442","195","62","86","69","-22","29","","b","g","Mirror Lake","Kingman","WS","0","1.26","3","21","39.41","30.14","23.81","19.05","-1","-1","33.33","100.00","10.67","8.60","-19.40","1000.00","YES","9272.07","Male","51.64","50.29","44.68","40.65","0.00","0.00","8.00","","","",""
"30/08/2026","15:20","Beverley","On The River","6.00","-20.00","5.00","-12.50","4.50","-30.00","YES","11/4 (F)","-45.00","2","6","Tom Kiely-Marshall","Harriet Bethell","61","80","36","78","75","60","59","D","59","74","59","32","24","56","2","30/08/2026 15:20","1m 100y","Turf","D","4","1860","5","5574.00","Ward Homes Yorkshire Handicap (Class D)","2","","","0.00","123","85642-52753","0","0","0","0.00","0.00","0.00","11","11","60","18.33","18.33","0.00","11.13","69.89","D","4","5653.00","135","1m 5y","1765","55.79","34.00","HHHPH-HPPHH","4.00","6","7","8.11","CD","7","70","Hcap","Right - Stiff","4yo+,85","12/1","12.00","4","","85","11","13","229","485","256","98","69","58","31","36","","b","g","Lady Lekki","Heeraat","","0","1.70","11","60","59.95","45.44","35.00","26.67","12","1","45.45","63.64","4.50","4.10","-8.89","1000.00","YES","22122.22","Male","88.89","70.57","63.42","63.11","0.00","0.00","2.75","","","",""
"30/08/2026","15:20","Beverley","Count Palatine","7.50","23.08","9.00","37.50","12.00","69.23","YES","20/1","207.69","6","8","S B Kirrane","Michael Dods","71","74","11","81","71","61","63","D","65","69","58","38","18","56","2","30/08/2026 15:20","1m 100y","Turf","D","4","1860","0","5574.00","Ward Homes Yorkshire Handicap (Class D)","6","","","0.00","131","6612-003061","0","0","0","0.00","0.00","0.00","5","7","32","15.63","21.88","0.00","27.00","47.11","D","4","5496.00","133","6f 195y","1515","11.00","9.50","HHPH-HHHPHH","4.00","8","5","9.5","","6","67","Hcap","Right - Stiff","4yo+,85","10/1","10.00","4","","85","11","13","242","440","198","73","62","71","-8","11","","b","g","Sovana","Profitable","","0","0.93","5","32","54.13","39.60","34.38","25.00","10","3","60.00","60.00","32.00","16.00","-50.00","1000.00","YES","3025.00","Male","56.84","50.02","45.88","47.79","0.00","0.00","20.00","","","",""
"30/08/2026","15:20","Beverley","Walsingham","11.00","0.00","11.00","-20.00","9.00","-20.00","YES","11/2","-45.00","8","4","C J Whiteley","David O'Meara","65","109","22","84","74","60","66","B","65","70","60","26","23","49","0","30/08/2026 15:20","1m 100y","Turf","D","4","1860","5","5574.00","Ward Homes Yorkshire Handicap (Class D)","8","","","0.00","129","110-3108057","0","0","0","0.00","0.00","0.00","4","7","23","17.39","30.43","0.00","-6.75","56.99","D","4","5234.00","135","1m","1760","5.55","5.00","PHH-HHPHHHH","0.00","10","6","9.3","D","3","65","Hcap","Right - Stiff","4yo+,85","16/1","16.00","4","","85","11","13","233","466","233","77","78","75","3","22","","b","g","Dark Crusader","Lope De Vega","","0","1.04","4","23","65.12","51.75","34.78","26.09","-1","-1","25.00","50.00","7.64","10.00","30.89","1000.00","YES","12989.01","Male","59.10","51.78","55.44","51.15","0.00","0.00","5.50","","","",""
"30/08/2026","15:25","Yarmouth","Man Of Desert","15.00","14.29","17.00","-25.00","13.00","-14.29","YES","20/1","42.86","7","5","Silvestre De Sousa","Chris Dwyer","55","106","18","65","65","55","53","E","55","63","52","31","10","41","6","30/08/2026 15:25","1m 2f 23y","Turf","E","5","2223","0","4397.00","Bodhi Solutions - Constructing Champions Handicap (Class E)","7","","","0.00","126","0487-057427","0","0","0","0.00","0.00","0.00","0","2","13","0.00","15.38","0.00","-13.00","0.00","D","4","6281.00","129","1m","1760","55.00","34.00","PPPL-HPPLPH","20.00","7","5","9.0","","9","65","Hcap","Left - Galloping","4yo+,75","7/1","7.00","4","","75","8","9","241","461","220","76","76","84","-16","18","","b","g","Desert Berry","Study Of Man","t","0","1.11","0","13","33.53","18.09","7.69","7.69","-5","1","0.00","0.00","21.03","13.50","-35.81","1000.00","YES","4655.11","Male","52.83","54.84","55.00","51.60","0.00","0.00","20.00","","","",""
"30/08/2026","15:25","Yarmouth","Patrol","8.50","-40.00","5.50","-22.22","4.50","-53.33","YES","9/2","-40.00","2","1","Mr Jack Callan","Dylan Cunha","59","164","9","74","72","63","64","D","67","70","60","29","30","59","4","30/08/2026 15:25","1m 2f 23y","Turf","E","5","2223","0","4397.00","Bodhi Solutions - Constructing Champions Handicap (Class E)","2","","","0.00","135","775-8224363","0","0","0","0.00","0.00","0.00","3","7","29","10.34","24.14","0.00","-15.93","60.71","D","4","6442.00","136","1m 4f","2640","7.61","7.50","HHP-HHHHPHP","13.00","1","4","9.9","","2","74","Hcap","Left - Galloping","4yo+,75","15/2","7.50","4","","75","8","9","337","620","283","80","79","78","46","9","","b","g","Laurelita","Dark Angel","v1","0","1.41","3","29","58.81","41.64","27.59","20.69","11","3","66.67","66.67","5.40","2.50","-53.70","34.00","YES","529.63","Male","53.37","52.22","49.20","47.27","0.00","0.00","4.50","","","",""
"30/08/2026","15:25","Yarmouth","Triple Double A","8.50","-13.33","7.50","-15.38","6.50","-26.67","YES","4/1 (2F)","-46.67","4","2","Luke Catton","Hugo Palmer","70","155","22","74","77","63","63","C","65","76","60","26","42","68","6","30/08/2026 15:25","1m 2f 23y","Turf","E","5","2223","3","4397.00","Bodhi Solutions - Constructing Champions Handicap (Class E)","4","","","0.00","132","544-1775786","0","0","0","0.00","0.00","0.00","4","1","17","23.53","5.88","0.00","-5.31","39.12","C","3","16200.00","118","7f 212y","1752","41.26","29.00","PHP-PPLPPPP","20.00","2","4","9.6","C D","3","68","Hcap","Left - Galloping","4yo+,75","8/1","8.00","4","","75","8","9","327","647","320","87","74","85","74","22","","br","g","Shaaqaaf","Mohaather","tpWS2","0","1.15","4","17","60.40","45.40","47.06","29.41","7","-1","25.00","50.00","5.70","5.50","-3.51","1000.00","YES","17443.86","Male","40.55","46.09","46.83","47.93","0.00","0.00","4.00","","","",""
"30/08/2026","15:25","Yarmouth","Something Splendid","6.00","-20.00","5.00","-31.25","3.75","-45.00","YES","9/4 (F)","-55.00","1","8","Marco Ghiani","Peter Chapple-Hyam","62","80","88","72","65","57","60","C","62","64","54","15","17","32","4","30/08/2026 15:25","1m 2f 23y","Turf","E","5","2223","0","4397.00","Bodhi Solutions - Constructing Champions Handicap (Class E)","1","","","0.00","133","52412204-97","0","0","0","0.00","0.00","0.00","1","5","15","6.67","33.33","0.00","-9.50","43.81","E","5","4711.00","134","1m 2f 50y","2250","5.60","4.00","PPPHPPHP-PH","13.00","3","4","9.7","D","6","74","Hcap","Left - Galloping","4yo+,75","14/1","14.00","4","","75","8","9","253","545","292","80","87","87","38","88","","b","g","La Chapelle","Postponed","","0","1.19","1","15","56.07","42.02","46.67","40.00","1","-1","0.00","0.00","4.00","1.03","-74.25","4.80","YES","20.00","Male","44.05","34.52","38.68","32.17","0.00","0.00","2.25","","","8","-1"
"30/08/2026","15:20","Beverley","Wondrous Light","8.50","0.00","8.50","-20.00","7.00","-20.00","YES","7/1","-6.67","9","6","Kevin Stott","Jonathan Portman","59","80","80","76","67","56","60","E","59","66","56","26","25","51","0","30/08/2026 15:20","1m 100y","Turf","D","4","1860","0","5574.00","Ward Homes Yorkshire Handicap (Class D)","9","","","0.00","126","162465-1414","0","0","0","0.00","0.00","0.00","3","2","13","23.08","15.38","0.00","10.00","44.75","D","4","6185.00","130","1m 75y","1835","6.00","5.00","PPPHPH-HHHH","0.00","3","4","9.0","CD","10","62","Hcap","Right - Stiff","4yo+,85","16/1","16.00","4","","85","11","13","189","513","324","77","91","84","72","80","","gr","f","Fullofwonder","Earthlight","","0","1.10","3","13","69.68","55.21","53.85","38.46","-1","-1","66.67","66.67","11.50","5.00","-56.52","85.00","YES","639.13","Female","44.66","49.11","48.95","51.56","0.00","0.00","7.00","","","4","0"
"30/08/2026","15:20","Beverley","Panelli","29.00","42.86","41.00","0.00","41.00","42.86","YES","100/1","257.14","7","11","Cam Hardie","Mike Sowersby","59","15","24","68","73","62","62","E","63","69","61","22","8","30","10","30/08/2026 15:20","1m 100y","Turf","D","4","1860","0","5574.00","Ward Homes Yorkshire Handicap (Class D)","7","","","0.00","118","7168-422447","0","0","0","0.00","0.00","0.00","1","5","16","6.25","31.25","0.00","-11.50","38.88","E","5","5234.00","132","1m","1760","4.80","4.33","PLHH-PLPLLP","21.00","11","4","8.6","D","13","66","Hcap","Right - Stiff","4yo+,85","18/1","18.00","4","","85","11","13","141","299","158","46","44","61","7","24","","b","g","Via Condotti","Kingman","t","0","0.68","1","16","55.97","39.40","25.00","12.50","4","-1","0.00","100.00","210.94","200.00","-5.19","1000.00","YES","374.07","Male","29.37","29.37","31.75","34.18","0.00","0.00","100.00","","","",""
